web_scraper_order,web_scraper_start_url,prix,nom,adresse,url_image
"1772096818-905","https://sn.coinafrique.com/categorie/moutons?page=4","200 000CFA","Moutons","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4042194_uploaded_image1_1673295765.jpg"
"1772096818-906","https://sn.coinafrique.com/categorie/moutons?page=4","425 000CFA","Mouton ladoum","Niaga, Sénégal","https://images.coinafrique.com/thumb_4034404_uploaded_image1_1672852719.jpg"
"1772096818-907","https://sn.coinafrique.com/categorie/moutons?page=4","350 000CFA","Mouton","Thies, Sénégal","https://images.coinafrique.com/thumb_4030108_uploaded_image1_1672623884.jpg"
"1772096818-908","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4029740_uploaded_image1_1672592204.jpg"
"1772096818-909","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4029738_uploaded_image1_1672592085.jpg"
"1772096818-910","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4029736_uploaded_image1_1672591907.jpg"
"1772096818-911","https://sn.coinafrique.com/categorie/moutons?page=4","385 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4014306_uploaded_image1_1671394188.jpg"
"1772096818-912","https://sn.coinafrique.com/categorie/moutons?page=4","120 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4012817_uploaded_image1_1671276487.jpg"
"1772096818-913","https://sn.coinafrique.com/categorie/moutons?page=4","350 000CFA","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4009435_uploaded_image1_1671093107.jpg"
"1772096818-914","https://sn.coinafrique.com/categorie/moutons?page=4","200 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4009060_uploaded_image1_1671054917.jpg"
"1772096818-915","https://sn.coinafrique.com/categorie/moutons?page=4","115 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3978496_uploaded_image1_1669292801.jpg"
"1772096818-916","https://sn.coinafrique.com/categorie/moutons?page=4","130 000CFA","Mouton","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3974793_uploaded_image1_1669059546.jpg"
"1772096818-917","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton Ladoum","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973521_uploaded_image1_1668978922.jpg"
"1772096818-918","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton Ladoum","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973513_uploaded_image1_1668978576.jpg"
"1772096818-919","https://sn.coinafrique.com/categorie/moutons?page=4","375 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3940258_uploaded_image1_1667000243.jpg"
"1772096818-920","https://sn.coinafrique.com/categorie/moutons?page=4","800 000CFA","Mouton Ladoum","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3940256_uploaded_image1_1667000061.jpg"
"1772096818-921","https://sn.coinafrique.com/categorie/moutons?page=4","150 000CFA","Bélier","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3936807_uploaded_image1_1666791545.jpg"
"1772096818-922","https://sn.coinafrique.com/categorie/moutons?page=4","150 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3936799_uploaded_image1_1666791400.jpg"
"1772096818-923","https://sn.coinafrique.com/categorie/moutons?page=4","1 200 000CFA","Mouton ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_3899374_uploaded_image1_1664534117.jpg"
"1772096818-924","https://sn.coinafrique.com/categorie/moutons?page=4","150 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3934498_uploaded_image1_1666644087.jpg"
"1772096818-925","https://sn.coinafrique.com/categorie/moutons?page=4","8 000 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3926191_uploaded_image1_1666128324.jpg"
"1772096818-926","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton Ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_3925403_uploaded_image1_1666095613.jpg"
"1772096818-927","https://sn.coinafrique.com/categorie/moutons?page=4","150 000CFA","Moutons","Mbour, Sénégal","https://images.coinafrique.com/thumb_3916727_uploaded_image1_1665570059.jpg"
"1772096818-928","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3913122_uploaded_image1_1665344227.jpg"
"1772096818-929","https://sn.coinafrique.com/categorie/moutons?page=4","600 000CFA","Moutons Jumeaux ladoums","Niaga, Sénégal","https://images.coinafrique.com/thumb_3911094_uploaded_image1_1665186116.jpg"
"1772096818-930","https://sn.coinafrique.com/categorie/moutons?page=4","75 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3909426_uploaded_image1_1665077945.jpg"
"1772096818-931","https://sn.coinafrique.com/categorie/moutons?page=4","150CFA","Moutons","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899557_uploaded_image1_1664542375.jpg"
"1772096818-932","https://sn.coinafrique.com/categorie/moutons?page=4","350CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3882575_uploaded_image1_1663511718.jpg"
"1772096818-933","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Femelle Demi Sang Ladoum","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3880622_uploaded_image1_1663343833.jpg"
"1772096818-934","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Femelle demi sang","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3868827_uploaded_image1_1662632500.jpg"
"1772096818-935","https://sn.coinafrique.com/categorie/moutons?page=4","130CFA","Mouton femelle","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3861563_uploaded_image1_1662234024.jpg"
"1772096818-936","https://sn.coinafrique.com/categorie/moutons?page=4","375CFA","Mouton","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3861555_uploaded_image1_1662233780.jpg"
"1772096818-937","https://sn.coinafrique.com/categorie/moutons?page=4","67 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3859898_uploaded_image1_1662147807.jpg"
"1772096818-938","https://sn.coinafrique.com/categorie/moutons?page=4","800 000CFA","Mouton Ladoum","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3848488_uploaded_image1_1661546736.jpg"
"1772096818-939","https://sn.coinafrique.com/categorie/moutons?page=4","500 000CFA","Mouton Ladoum","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3848108_uploaded_image1_1661527150.jpg"
"1772096818-940","https://sn.coinafrique.com/categorie/moutons?page=4","800 000CFA","Mouton","Thies, Sénégal","https://images.coinafrique.com/thumb_3848065_uploaded_image2_1661524823.jpeg"
"1772096818-941","https://sn.coinafrique.com/categorie/moutons?page=4","950CFA","Mouton Ladoum","Louga, Sénégal","https://images.coinafrique.com/thumb_3838007_uploaded_image1_1660937421.jpg"
"1772096818-942","https://sn.coinafrique.com/categorie/moutons?page=4","900 000CFA","Femelle Ladoum","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3831016_uploaded_image1_1660570081.jpg"
"1772096818-943","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Moutons","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3829183_uploaded_image1_1660422642.jpg"
"1772096818-944","https://sn.coinafrique.com/categorie/moutons?page=4","325 000CFA","Moutons","Dakar, Sénégal","https://images.coinafrique.com/thumb_3772753_uploaded_image1_1657018572.jpg"
"1772096818-945","https://sn.coinafrique.com/categorie/moutons?page=4","250 000CFA","Moutons tabaski","Dakar, Sénégal","https://images.coinafrique.com/thumb_3770553_uploaded_image1_1656895378.jpg"
"1772096818-946","https://sn.coinafrique.com/categorie/moutons?page=4","175 000CFA","Moutons tabaski","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3770483_uploaded_image1_1656890670.jpg"
"1772096818-947","https://sn.coinafrique.com/categorie/moutons?page=4","600 000CFA","Mouton ladoum","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3803984_uploaded_image1_1659036854.jpg"
"1772096818-948","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Niaga, Sénégal","https://images.coinafrique.com/thumb_3798119_uploaded_image1_1658707566.jpg"
"1772096818-949","https://sn.coinafrique.com/categorie/moutons?page=4","450 000CFA","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3792885_uploaded_image1_1658354764.jpg"
"1772096818-950","https://sn.coinafrique.com/categorie/moutons?page=4","265 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3789649_uploaded_image1_1658166591.jpg"
"1772096818-951","https://sn.coinafrique.com/categorie/moutons?page=4","100 000CFA","Moutons","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3778560_uploaded_image1_1657347778.jpg"
"1772096818-952","https://sn.coinafrique.com/categorie/moutons?page=4","245 000CFA","Mouton","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3775626_uploaded_image1_1657151175.jpg"
"1772096818-953","https://sn.coinafrique.com/categorie/moutons?page=4","200 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3775053_uploaded_image1_1657123954.jpg"
"1772096818-954","https://sn.coinafrique.com/categorie/moutons?page=4","600 000CFA","Jeune male ladoum","Guédiawaye, Yeumbeul, Sénégal","https://images.coinafrique.com/thumb_3774954_uploaded_image1_1657120709.jpg"
"1772096818-955","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3773998_uploaded_image1_1657074180.jpg"
"1772096818-956","https://sn.coinafrique.com/categorie/moutons?page=4","500 000CFA","Femelle ladoum","Guédiawaye, Yeumbeul, Sénégal","https://images.coinafrique.com/thumb_3773634_uploaded_image1_1657045364.jpg"
"1772096818-957","https://sn.coinafrique.com/categorie/moutons?page=4","165 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3772510_uploaded_image1_1657011459.jpg"
"1772096818-958","https://sn.coinafrique.com/categorie/moutons?page=4","165 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3772508_uploaded_image1_1657011343.jpg"
"1772096818-959","https://sn.coinafrique.com/categorie/moutons?page=4","250 000CFA","Moutons","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3771973_uploaded_image1_1656961715.jpg"
"1772096818-960","https://sn.coinafrique.com/categorie/moutons?page=4","180 000CFA","Moutons","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3770153_uploaded_image2_1656874517.jpeg"
"1772096818-961","https://sn.coinafrique.com/categorie/moutons?page=4","150 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3770132_uploaded_image1_1656873303.jpg"
"1772096818-962","https://sn.coinafrique.com/categorie/moutons?page=4","145 000CFA","Mouton","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3769737_uploaded_image1_1656853836.jpg"
"1772096818-963","https://sn.coinafrique.com/categorie/moutons?page=4","170 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3769060_uploaded_image1_1656793894.jpg"
"1772096818-964","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3768092_uploaded_image1_1656757797.jpg"
"1772096818-965","https://sn.coinafrique.com/categorie/moutons?page=4","450 000CFA","Mouton","Thies, Sénégal","https://images.coinafrique.com/thumb_3768066_uploaded_image1_1656756594.jpg"
"1772096818-966","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3767182_uploaded_image1_1656700018.jpg"
"1772096818-967","https://sn.coinafrique.com/categorie/moutons?page=4","95 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3766973_uploaded_image1_1656692454.jpg"
"1772096818-968","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3763895_uploaded_image1_1656536029.jpg"
"1772096818-969","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3763572_uploaded_image1_1656517572.jpg"
"1772096818-970","https://sn.coinafrique.com/categorie/moutons?page=4","900CFA","Mouton ladoum","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3763242_uploaded_image1_1656504769.jpg"
"1772096818-971","https://sn.coinafrique.com/categorie/moutons?page=4","250 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3763032_uploaded_image1_1656495783.jpg"
"1772096818-972","https://sn.coinafrique.com/categorie/moutons?page=4","350 000CFA","Moutons","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3762005_uploaded_image1_1656424704.jpg"
"1772096818-973","https://sn.coinafrique.com/categorie/moutons?page=4","110 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3761609_uploaded_image1_1656409254.jpg"
"1772096818-974","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Moutons","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3761486_uploaded_image1_1656400664.jpg"
"1772096818-975","https://sn.coinafrique.com/categorie/moutons?page=4","235 000CFA","Mouton xar","Dakar, Sénégal","https://images.coinafrique.com/thumb_3761377_uploaded_image1_1656376286.jpg"
"1772096818-976","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3760758_uploaded_image1_1656345797.jpg"
"1772096818-977","https://sn.coinafrique.com/categorie/moutons?page=4","150 000CFA","Mouton","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3759509_uploaded_image1_1656269307.jpg"
"1772096818-978","https://sn.coinafrique.com/categorie/moutons?page=4","110 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3759500_uploaded_image1_1656268009.jpg"
"1772096818-979","https://sn.coinafrique.com/categorie/moutons?page=4","300 000CFA","Mouton","Diourbel, Sénégal","https://images.coinafrique.com/thumb_3758961_uploaded_image1_1656243114.jpg"
"1772096818-980","https://sn.coinafrique.com/categorie/moutons?page=4","170 000CFA","Mouton","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3758372_uploaded_image1_1656177272.jpg"
"1772096818-981","https://sn.coinafrique.com/categorie/moutons?page=4","145 000CFA","Mouton","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3758138_uploaded_image1_1656164593.jpg"
"1772096818-982","https://sn.coinafrique.com/categorie/moutons?page=4","300 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3757978_uploaded_image1_1656159102.jpg"
"1772096818-983","https://sn.coinafrique.com/categorie/moutons?page=4","130 000CFA","Moutons","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3757730_uploaded_image1_1656146489.jpg"
"1772096818-984","https://sn.coinafrique.com/categorie/moutons?page=4","195 000CFA","Mouton","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3757550_uploaded_image1_1656116714.jpg"
"1772096818-985","https://sn.coinafrique.com/categorie/moutons?page=4","120 000CFA","Mouton","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3757545_uploaded_image1_1656116432.jpg"
"1772096818-986","https://sn.coinafrique.com/categorie/moutons?page=4","700 000CFA","Mouton ladoum","Mbour, Sénégal","https://images.coinafrique.com/thumb_3757329_uploaded_image1_1656102822.jpg"
"1772096818-987","https://sn.coinafrique.com/categorie/moutons?page=4","Prix sur demande","Mouton","Niaga, Sénégal","https://images.coinafrique.com/thumb_3756002_uploaded_image2_1656023010.jpeg"
"1772096821-988","https://sn.coinafrique.com/categorie/moutons?page=3","250 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4267338_uploaded_image1_1687474078.jpg"
"1772096821-989","https://sn.coinafrique.com/categorie/moutons?page=3","320 000CFA","Mouton ladoum","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4266947_uploaded_image1_1687456034.jpg"
"1772096821-990","https://sn.coinafrique.com/categorie/moutons?page=3","850 000CFA","Mouton","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4266788_uploaded_image1_1687450587.jpg"
"1772096821-991","https://sn.coinafrique.com/categorie/moutons?page=3","750 000CFA","Mouton Ladoum","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4265814_uploaded_image1_1687398275.jpg"
"1772096821-992","https://sn.coinafrique.com/categorie/moutons?page=3","90 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4265763_uploaded_image1_1687391518.jpg"
"1772096821-993","https://sn.coinafrique.com/categorie/moutons?page=3","400 000CFA","Mouton Azawat","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4265640_uploaded_image1_1687383347.jpg"
"1772096821-994","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1772096821-995","https://sn.coinafrique.com/categorie/moutons?page=3","350 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4263512_uploaded_image1_1687272550.jpg"
"1772096821-996","https://sn.coinafrique.com/categorie/moutons?page=3","500 000CFA","Bélier","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4261540_uploaded_image1_1687133074.jpg"
"1772096821-997","https://sn.coinafrique.com/categorie/moutons?page=3","145CFA","Mouton","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4261323_uploaded_image1_1687119871.jpg"
"1772096821-998","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4261058_uploaded_image2_1687100799.jpeg"
"1772096821-999","https://sn.coinafrique.com/categorie/moutons?page=3","130CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4260735_uploaded_image1_1687082949.jpg"
"1772096821-1000","https://sn.coinafrique.com/categorie/moutons?page=3","400 000CFA","Mouton","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4260583_uploaded_image1_1687054565.jpg"
"1772096821-1001","https://sn.coinafrique.com/categorie/moutons?page=3","115 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4260472_uploaded_image1_1687036105.jpg"
"1772096821-1002","https://sn.coinafrique.com/categorie/moutons?page=3","400 000CFA","Mouron","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4260033_uploaded_image1_1687006073.jpg"
"1772096821-1003","https://sn.coinafrique.com/categorie/moutons?page=3","250 000CFA","Mouton","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4259620_uploaded_image1_1686961537.jpg"
"1772096821-1004","https://sn.coinafrique.com/categorie/moutons?page=3","700CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_4259601_uploaded_image1_1686959085.jpg"
"1772096821-1005","https://sn.coinafrique.com/categorie/moutons?page=3","135 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4259471_uploaded_image1_1686949364.jpg"
"1772096821-1006","https://sn.coinafrique.com/categorie/moutons?page=3","140 000CFA","Mouton","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4258464_uploaded_image1_1686868865.jpg"
"1772096821-1007","https://sn.coinafrique.com/categorie/moutons?page=3","350 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4224488_uploaded_image1_1684672341.jpg"
"1772096821-1008","https://sn.coinafrique.com/categorie/moutons?page=3","13 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4257202_uploaded_image2_1686787473.jpeg"
"1772096821-1009","https://sn.coinafrique.com/categorie/moutons?page=3","250 000CFA","Mouton azwat","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4256261_uploaded_image1_1686746544.jpg"
"1772096821-1010","https://sn.coinafrique.com/categorie/moutons?page=3","475 000CFA","Bélier","Louga, Sénégal","https://images.coinafrique.com/thumb_4253138_uploaded_image1_1686569913.jpg"
"1772096821-1011","https://sn.coinafrique.com/categorie/moutons?page=3","400 000CFA","Mouton Ladoum","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252367_uploaded_image1_1686511140.jpg"
"1772096821-1012","https://sn.coinafrique.com/categorie/moutons?page=3","250 000CFA","Mouton","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252068_uploaded_image1_1686495864.jpg"
"1772096821-1013","https://sn.coinafrique.com/categorie/moutons?page=3","800 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_4251926_uploaded_image1_1686489428.jpg"
"1772096821-1014","https://sn.coinafrique.com/categorie/moutons?page=3","400 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4250864_uploaded_image1_1686398265.jpg"
"1772096821-1015","https://sn.coinafrique.com/categorie/moutons?page=3","400 000CFA","Mouton Azawat","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4248460_uploaded_image1_1686248886.jpg"
"1772096821-1016","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4247744_uploaded_image1_1686222678.jpg"
"1772096821-1017","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4247742_uploaded_image1_1686222633.jpg"
"1772096821-1018","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4247740_uploaded_image1_1686222597.jpg"
"1772096821-1019","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4247736_uploaded_image1_1686222542.jpg"
"1772096821-1020","https://sn.coinafrique.com/categorie/moutons?page=3","350 000CFA","Moutons","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4242585_uploaded_image1_1685904799.jpg"
"1772096821-1021","https://sn.coinafrique.com/categorie/moutons?page=3","250CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4242404_uploaded_image1_1685886566.jpg"
"1772096821-1022","https://sn.coinafrique.com/categorie/moutons?page=3","450 000CFA","Mouton","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4237665_uploaded_image1_1685571128.jpg"
"1772096821-1023","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Bélier","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4237485_uploaded_image2_1685558172.jpeg"
"1772096821-1024","https://sn.coinafrique.com/categorie/moutons?page=3","500 000CFA","Mouton","Fatick, Sénégal","https://images.coinafrique.com/thumb_4236443_uploaded_image1_1685486347.jpg"
"1772096821-1025","https://sn.coinafrique.com/categorie/moutons?page=3","380 000CFA","Mouton","Fatick, Sénégal","https://images.coinafrique.com/thumb_4231286_uploaded_image1_1685106907.jpg"
"1772096821-1026","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Moutons","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4231235_uploaded_image1_1685104452.jpg"
"1772096821-1027","https://sn.coinafrique.com/categorie/moutons?page=3","170 000CFA","Mouton","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4229136_uploaded_image1_1684963414.jpg"
"1772096821-1028","https://sn.coinafrique.com/categorie/moutons?page=3","800 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_4228472_uploaded_image1_1684932143.jpg"
"1772096821-1029","https://sn.coinafrique.com/categorie/moutons?page=3","8 000 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_4228460_uploaded_image1_1684931869.jpg"
"1772096821-1030","https://sn.coinafrique.com/categorie/moutons?page=3","320 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4227161_uploaded_image1_1684849083.jpg"
"1772096821-1031","https://sn.coinafrique.com/categorie/moutons?page=3","260 000CFA","Mouton","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4226905_uploaded_image1_1684839391.jpg"
"1772096821-1032","https://sn.coinafrique.com/categorie/moutons?page=3","160 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4223526_uploaded_image1_1684587013.jpg"
"1772096821-1033","https://sn.coinafrique.com/categorie/moutons?page=3","97 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4223524_uploaded_image1_1684586944.jpg"
"1772096821-1034","https://sn.coinafrique.com/categorie/moutons?page=3","160 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4223486_uploaded_image1_1684584830.jpg"
"1772096821-1035","https://sn.coinafrique.com/categorie/moutons?page=3","160 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4223484_uploaded_image1_1684584742.jpg"
"1772096821-1036","https://sn.coinafrique.com/categorie/moutons?page=3","160 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4223482_uploaded_image1_1684584677.jpg"
"1772096821-1037","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4220644_uploaded_image1_1684400816.jpg"
"1772096821-1038","https://sn.coinafrique.com/categorie/moutons?page=3","500 000CFA","Brebis","Dakar, Sénégal","https://images.coinafrique.com/thumb_4213425_uploaded_image1_1683904439.jpg"
"1772096821-1039","https://sn.coinafrique.com/categorie/moutons?page=3","270 000CFA","Mouton","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4211097_uploaded_image1_1683765005.jpg"
"1772096821-1040","https://sn.coinafrique.com/categorie/moutons?page=3","135 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_4206601_uploaded_image1_1683485065.jpg"
"1772096821-1041","https://sn.coinafrique.com/categorie/moutons?page=3","180 000CFA","Moutons","Matam, Sénégal","https://images.coinafrique.com/thumb_4204058_uploaded_image1_1683299567.jpg"
"1772096821-1042","https://sn.coinafrique.com/categorie/moutons?page=3","Prix sur demande","Moutons","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4202091_uploaded_image1_1683204935.jpg"
"1772096821-1043","https://sn.coinafrique.com/categorie/moutons?page=3","125 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4200797_uploaded_image1_1683131853.jpg"
"1772096821-1044","https://sn.coinafrique.com/categorie/moutons?page=3","150 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_4198927_uploaded_image1_1683045296.jpg"
"1772096821-1045","https://sn.coinafrique.com/categorie/moutons?page=3","240 000CFA","Moutons","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4198569_uploaded_image1_1683033551.jpg"
